"","follow","Group.2","dist_btw_bouts","S_makan_cat","OH","Age.of.Youngest.Offspring"
"71",6155,"cat 6_7",194.180926056433,"cat 6_7","BT",2.860273973
"72",6155,"cat 11_12",17.1977698082938,"cat 11_12","BT",2.860273973
"73",6155,"cat 14_15",41.9389374509389,"cat 14_15","BT",2.860273973
"74",6155,"cat 15_16",357.651917636365,"cat 15_16","BT",2.860273973
"75",6155,"cat 4_5",23.6460071748985,"cat 4_5","BT",2.860273973
"76",6155,"cat 13_14",275.172863221044,"cat 13_14","BT",2.860273973
"77",6155,"cat 9_10",36.0821887161385,"cat 9_10","BT",2.860273973
"78",6155,"cat 1_2",171.932216005207,"cat 1_2","BT",2.860273973
"79",6155,"cat 10_11",28.4515786039548,"cat 10_11","BT",2.860273973
"80",6155,"cat 8_9",22.0643804981327,"cat 8_9","BT",2.860273973
"81",6155,"cat 5_6",48.1619962070831,"cat 5_6","BT",2.860273973
"82",6155,"cat 7_8",113.544982999222,"cat 7_8","BT",2.860273973
"83",6182,"cat 6_7",23.788972413142,"cat 6_7","BT",2.942465753
"84",6182,"cat 2_3",84.9541501810945,"cat 2_3","BT",2.942465753
"85",6182,"cat 4_5",13.9849954164243,"cat 4_5","BT",2.942465753
"86",6182,"cat 5_6",24.7657609387744,"cat 5_6","BT",2.942465753
"87",6182,"cat 3_4",26.0324081191535,"cat 3_4","BT",2.942465753
"88",6182,"cat 1_2",22.1818044817373,"cat 1_2","BT",2.942465753
"89",6184,"cat 6_7",4.21458832334165,"cat 6_7","BT",2.945205479
"90",6184,"cat 15_16",81.3593789194137,"cat 15_16","BT",2.945205479
"91",6184,"cat 12_13",84.7883482303031,"cat 12_13","BT",2.945205479
"92",6184,"cat 10_11",46.0609789657363,"cat 10_11","BT",2.945205479
"93",6184,"cat 17_18",34.4993592835501,"cat 17_18","BT",2.945205479
"94",6184,"cat 11_12",4.18938168914736,"cat 11_12","BT",2.945205479
"95",6184,"cat 5_6",74.9116166297402,"cat 5_6","BT",2.945205479
"96",6184,"cat 3_4",59.2708422336727,"cat 3_4","BT",2.945205479
"97",6184,"cat 18_19",32.5325067217202,"cat 18_19","BT",2.945205479
"98",6184,"cat 13_14",19.4824073899557,"cat 13_14","BT",2.945205479
"99",6184,"cat 4_5",40.1731341496189,"cat 4_5","BT",2.945205479
"100",6184,"cat 14_15",92.6539354883799,"cat 14_15","BT",2.945205479
"101",6184,"cat 1_2",58.4338281307575,"cat 1_2","BT",2.945205479
"102",6184,"cat 2_3",72.1152700287929,"cat 2_3","BT",2.945205479
"103",6184,"cat 8_9",78.8398335807613,"cat 8_9","BT",2.945205479
"104",6184,"cat 9_10",15.7175263529065,"cat 9_10","BT",2.945205479
"105",6184,"cat 16_17",249.725334740733,"cat 16_17","BT",2.945205479
"106",6184,"cat 7_8",50.3881319782879,"cat 7_8","BT",2.945205479
"107",6185,"cat 6_7",25.8131306091887,"cat 6_7","BT",2.947945205
"108",6185,"cat 4_5",23.0160731690512,"cat 4_5","BT",2.947945205
"109",6185,"cat 1_2",21.6374362401228,"cat 1_2","BT",2.947945205
"110",6185,"cat 2_3",19.0385222714127,"cat 2_3","BT",2.947945205
"111",6185,"cat 5_6",12.8666068287493,"cat 5_6","BT",2.947945205
"112",6185,"cat 3_4",29.120622335801,"cat 3_4","BT",2.947945205
"113",6372,"cat 15_16",120.171445680815,"cat 15_16","BT",3.443835616
"114",6372,"cat 4_5",67.1217084518478,"cat 4_5","BT",3.443835616
"115",6372,"cat 17_18",78.5474548778138,"cat 17_18","BT",3.443835616
"116",6372,"cat 2_3",65.4007187867998,"cat 2_3","BT",3.443835616
"117",6372,"cat 5_6",84.041327286148,"cat 5_6","BT",3.443835616
"118",6372,"cat 13_14",66.8337434023221,"cat 13_14","BT",3.443835616
"119",6372,"cat 12_13",111.635342918659,"cat 12_13","BT",3.443835616
"120",6372,"cat 10_11",65.0542410038909,"cat 10_11","BT",3.443835616
"121",6372,"cat 11_12",116.716270689217,"cat 11_12","BT",3.443835616
"122",6372,"cat 9_10",64.8909392248901,"cat 9_10","BT",3.443835616
"123",6372,"cat 1_2",86.6809245109133,"cat 1_2","BT",3.443835616
"124",6372,"cat 14_15",112.627710752295,"cat 14_15","BT",3.443835616
"125",6372,"cat 8_9",108.323241603755,"cat 8_9","BT",3.443835616
"126",6372,"cat 16_17",121.258797661856,"cat 16_17","BT",3.443835616
"127",6372,"cat 7_8",272.670367611126,"cat 7_8","BT",3.443835616
"128",6372,"cat 6_7",30.3728924556885,"cat 6_7","BT",3.443835616
"129",6372,"cat 3_4",118.65801638881,"cat 3_4","BT",3.443835616
"130",6374,"cat 12_13",138.857356030395,"cat 12_13","BT",3.446575342
"131",6374,"cat 15_16",114.398487424164,"cat 15_16","BT",3.446575342
"132",6374,"cat 4_5",9.44976869129482,"cat 4_5","BT",3.446575342
"133",6374,"cat 5_6",40.2179246523903,"cat 5_6","BT",3.446575342
"134",6374,"cat 10_11",103.060880562204,"cat 10_11","BT",3.446575342
"135",6374,"cat 2_3",50.5292605812823,"cat 2_3","BT",3.446575342
"136",6374,"cat 11_12",326.61408233256,"cat 11_12","BT",3.446575342
"137",6374,"cat 8_9",48.4558087428894,"cat 8_9","BT",3.446575342
"138",6374,"cat 14_15",52.0062947201422,"cat 14_15","BT",3.446575342
"139",6374,"cat 1_2",232.807958864168,"cat 1_2","BT",3.446575342
"140",6374,"cat 7_8",71.4238550376222,"cat 7_8","BT",3.446575342
"141",6374,"cat 13_14",49.2176424336621,"cat 13_14","BT",3.446575342
"142",6374,"cat 6_7",96.1954560620393,"cat 6_7","BT",3.446575342
"143",6374,"cat 9_10",59.6577284935529,"cat 9_10","BT",3.446575342
"144",6374,"cat 3_4",32.9191045049178,"cat 3_4","BT",3.446575342
"145",6378,"cat 8_9",119.83435526885,"cat 8_9","BT",3.449315068
"146",6378,"cat 12_13",10.1558469264001,"cat 12_13","BT",3.449315068
"147",6378,"cat 2_3",49.002412459352,"cat 2_3","BT",3.449315068
"148",6378,"cat 10_11",68.3459566205095,"cat 10_11","BT",3.449315068
"149",6378,"cat 11_12",106.449625774835,"cat 11_12","BT",3.449315068
"150",6378,"cat 5_6",51.4995382166137,"cat 5_6","BT",3.449315068
"151",6378,"cat 17_18",165.617605583807,"cat 17_18","BT",3.449315068
"152",6378,"cat 15_16",267.594857058928,"cat 15_16","BT",3.449315068
"153",6378,"cat 9_10",56.5814442258864,"cat 9_10","BT",3.449315068
"154",6378,"cat 16_17",33.0298016366224,"cat 16_17","BT",3.449315068
"155",6378,"cat 4_5",57.7795699752113,"cat 4_5","BT",3.449315068
"156",6378,"cat 3_4",175.746838598857,"cat 3_4","BT",3.449315068
"157",6378,"cat 14_15",190.495011144823,"cat 14_15","BT",3.449315068
"158",6378,"cat 1_2",104.13990728215,"cat 1_2","BT",3.449315068
"159",6378,"cat 13_14",51.7882994855761,"cat 13_14","BT",3.449315068
"160",6378,"cat 6_7",234.244236272751,"cat 6_7","BT",3.449315068
"161",6378,"cat 7_8",67.9748318406436,"cat 7_8","BT",3.449315068
"162",6380,"cat 2_3",247.330290811985,"cat 2_3","BT",3.452054795
"163",6380,"cat 4_5",271.348036550786,"cat 4_5","BT",3.452054795
"164",6380,"cat 1_2",185.774227970106,"cat 1_2","BT",3.452054795
"165",6380,"cat 3_4",94.7609245100339,"cat 3_4","BT",3.452054795
"166",6380,"cat 5_6",38.6439661963675,"cat 5_6","BT",3.452054795
"167",6781,"cat 2_3",75.3597671331897,"cat 2_3","BT",4.715068493
"168",6781,"cat 1_2",29.9135287743841,"cat 1_2","BT",4.715068493
"169",6781,"cat 3_4",178.538942794786,"cat 3_4","BT",4.715068493
"170",6781,"cat 4_5",200.183830472351,"cat 4_5","BT",4.715068493
"171",6782,"cat 10_11",32.4306901838001,"cat 10_11","BT",4.717808219
"172",6782,"cat 8_9",177.736785170057,"cat 8_9","BT",4.717808219
"173",6782,"cat 5_6",22.1721760275349,"cat 5_6","BT",4.717808219
"174",6782,"cat 3_4",105.067195549056,"cat 3_4","BT",4.717808219
"175",6782,"cat 6_7",70.0618803676189,"cat 6_7","BT",4.717808219
"176",6782,"cat 1_2",130.444021371117,"cat 1_2","BT",4.717808219
"177",6782,"cat 9_10",23.2158003467419,"cat 9_10","BT",4.717808219
"178",6782,"cat 2_3",418.008317447194,"cat 2_3","BT",4.717808219
"179",6782,"cat 7_8",252.563802103975,"cat 7_8","BT",4.717808219
"180",6782,"cat 4_5",93.977583800999,"cat 4_5","BT",4.717808219
"181",6783,"cat 3_4",58.5250026860229,"cat 3_4","BT",4.720547945
"182",6783,"cat 4_5",333.832174396808,"cat 4_5","BT",4.720547945
"183",6783,"cat 2_3",22.1137517025972,"cat 2_3","BT",4.720547945
"184",6783,"cat 1_2",622.377061325592,"cat 1_2","BT",4.720547945
"185",6801,"cat 3_4",93.2682510366243,"cat 3_4","BT",4.857534247
"186",6801,"cat 5_6",177.021820300523,"cat 5_6","BT",4.857534247
"187",6801,"cat 2_3",134.033319261629,"cat 2_3","BT",4.857534247
"188",6801,"cat 4_5",148.377453146341,"cat 4_5","BT",4.857534247
"189",6801,"cat 1_2",45.8490506579653,"cat 1_2","BT",4.857534247
"190",6801,"cat 6_7",69.9356648755037,"cat 6_7","BT",4.857534247
"191",6802,"cat 1_2",75.5084959048571,"cat 1_2","BT",4.860273973
"192",6802,"cat 8_9",12.4407023950985,"cat 8_9","BT",4.860273973
"193",6802,"cat 10_11",45.5594192972483,"cat 10_11","BT",4.860273973
"194",6802,"cat 7_8",23.9594427979874,"cat 7_8","BT",4.860273973
"195",6802,"cat 3_4",60.0018286036274,"cat 3_4","BT",4.860273973
"196",6802,"cat 9_10",24.9851421694949,"cat 9_10","BT",4.860273973
"197",6802,"cat 5_6",32.6395013012787,"cat 5_6","BT",4.860273973
"198",6802,"cat 2_3",121.177032194585,"cat 2_3","BT",4.860273973
"199",6802,"cat 6_7",67.0722817177601,"cat 6_7","BT",4.860273973
"200",6802,"cat 4_5",5.84594569523536,"cat 4_5","BT",4.860273973
"201",6804,"cat 5_6",46.0626066997775,"cat 5_6","BT",4.863013699
"202",6804,"cat 7_8",35.9815223456638,"cat 7_8","BT",4.863013699
"203",6804,"cat 8_9",118.210058567232,"cat 8_9","BT",4.863013699
"204",6804,"cat 2_3",123.085187177871,"cat 2_3","BT",4.863013699
"205",6804,"cat 9_10",384.114772999373,"cat 9_10","BT",4.863013699
"206",6804,"cat 1_2",33.6137615976054,"cat 1_2","BT",4.863013699
"207",6804,"cat 3_4",125.271349225256,"cat 3_4","BT",4.863013699
