"","follow","Group.2","dist_btw_bouts","S_makan_cat","OH","Age.of.Youngest.Offspring"
"72",6668,"cat 14_15",44.5974695707475,"cat 14_15","TA",0.536986301
"73",6668,"cat 10_11",18.9126481157041,"cat 10_11","TA",0.536986301
"74",6668,"cat 3_4",7.89678786841809,"cat 3_4","TA",0.536986301
"75",6668,"cat 4_5",31.2356388356863,"cat 4_5","TA",0.536986301
"76",6668,"cat 9_10",67.1021189255369,"cat 9_10","TA",0.536986301
"77",6668,"cat 8_9",14.5354755015838,"cat 8_9","TA",0.536986301
"78",6668,"cat 1_2",468.207306972335,"cat 1_2","TA",0.536986301
"79",6668,"cat 13_14",24.2273618750359,"cat 13_14","TA",0.536986301
"80",6668,"cat 6_7",42.1434810106278,"cat 6_7","TA",0.536986301
"81",6668,"cat 11_12",44.6203521277918,"cat 11_12","TA",0.536986301
"82",6668,"cat 12_13",140.219138877271,"cat 12_13","TA",0.536986301
"83",6668,"cat 15_16",16.0303675312386,"cat 15_16","TA",0.536986301
"84",6668,"cat 5_6",218.836177402321,"cat 5_6","TA",0.536986301
"85",6668,"cat 7_8",299.248567445609,"cat 7_8","TA",0.536986301
"86",6974,"cat 4_5",274.342271668121,"cat 4_5","TA",1.632876712
"87",6974,"cat 5_6",129.764760114839,"cat 5_6","TA",1.632876712
"88",7039,"cat 2_3",141.407402808523,"cat 2_3","TA",1.849315068
"89",7039,"cat 1_2",142.86359935525,"cat 1_2","TA",1.849315068
"90",7039,"cat 3_4",87.7717254066563,"cat 3_4","TA",1.849315068
"91",7039,"cat 4_5",335.00285242513,"cat 4_5","TA",1.849315068
"92",7331,"cat 10_11",109.037840766733,"cat 10_11","TA",3.065753425
"93",7331,"cat 13_14",55.2909903335584,"cat 13_14","TA",3.065753425
"94",7331,"cat 2_3",11.4074914055549,"cat 2_3","TA",3.065753425
"95",7331,"cat 3_4",60.824615300857,"cat 3_4","TA",3.065753425
"96",7331,"cat 5_6",17.4761714273372,"cat 5_6","TA",3.065753425
"97",7331,"cat 6_7",96.7529651249132,"cat 6_7","TA",3.065753425
"98",7331,"cat 8_9",35.9360190148518,"cat 8_9","TA",3.065753425
"99",7331,"cat 14_15",13.2187533459525,"cat 14_15","TA",3.065753425
"100",7331,"cat 1_2",309.646534983078,"cat 1_2","TA",3.065753425
"101",7331,"cat 9_10",122.918123039376,"cat 9_10","TA",3.065753425
"102",7331,"cat 11_12",54.6665773688502,"cat 11_12","TA",3.065753425
"103",7331,"cat 4_5",114.258740367016,"cat 4_5","TA",3.065753425
"104",7331,"cat 7_8",65.3060279172335,"cat 7_8","TA",3.065753425
"105",7331,"cat 12_13",36.5708524896159,"cat 12_13","TA",3.065753425
"106",7462,"cat 4_5",57.305454854085,"cat 4_5","TA",3.432876712
"107",7462,"cat 3_4",298.070392024842,"cat 3_4","TA",3.432876712
"108",7462,"cat 2_3",38.7569283271734,"cat 2_3","TA",3.432876712
"109",7462,"cat 5_6",12.9335049427415,"cat 5_6","TA",3.432876712
"110",7462,"cat 1_2",92.6696671258917,"cat 1_2","TA",3.432876712
"111",7463,"cat 7_8",240.745301005341,"cat 7_8","TA",3.435616438
"112",7463,"cat 3_4",121.795901022238,"cat 3_4","TA",3.435616438
"113",7463,"cat 2_3",1.88704312140472,"cat 2_3","TA",3.435616438
"114",7463,"cat 5_6",190.983498107417,"cat 5_6","TA",3.435616438
"115",7463,"cat 6_7",78.8112193373442,"cat 6_7","TA",3.435616438
"116",7463,"cat 8_9",7.88908068395276,"cat 8_9","TA",3.435616438
"117",7463,"cat 1_2",123.218824746585,"cat 1_2","TA",3.435616438
"118",7463,"cat 4_5",35.8457161000385,"cat 4_5","TA",3.435616438
